################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  5.7157508471276770E-02 a       119     0     3     1    19
 -1.3011357231129522E-01 a       120     0     3     1    20
  9.9376504110827060E-02 a       121     0     3     1    21
 -1.6366661027289450E-01 a       122     0     3     1    22
 -4.7934028143578437E-02 a       123     0     3     1    23
  7.1140497380355855E-02 a       124     0     3     1    24
 -6.1205978681662266E-03 a       125     0     3     1    25
 -4.6125512282205489E-02 a       126     0     3     1    26
  1.4718947682696823E-01 a       127     0     3     1    27
 -2.1980325135735678E-02 a       128     0     3     1    28
 -1.4509360541222910E-01 a       129     0     3     1    29
  2.5103401508166001E-01 a       130     0     3     1    30
 -8.8550838259772405E-02 a       131     0     3     1    31
  1.7239553778850750E-01 a       132     0     3     1    32
 -5.1633015624128926E-02 a       133     0     3     1    33
 -5.9340330248690974E-02 a       134     0     3     1    34
 -1.8245527777185783E-01 a       135     0     3     1    35
  2.0832898112321774E-01 a       136     0     3     1    36
 -3.7370703913345332E-03 a       137     0     3     1    37
  2.2005174947942652E-01 a       138     0     3     1    38
  4.7476528164482196E-02 a       139     0     3     1    39
  2.3272797708376456E-02 a       140     0     3     1    40
  1.1434614106064221E-01 a       141     0     3     1    41
 -2.6612397681957140E-02 a       142     0     3     1    42
  1.7494303493241936E-01 a       143     0     3     1    43
  2.5494167525099221E-01 a       144     0     3     1    44
 -8.3049547849550348E-02 a       145     0     3     1    45
  1.1978618798270003E-01 a       146     0     3     1    46
  1.0081047050971174E-01 a       147     0     3     1    47
  1.8560676213678867E-01 a       148     0     3     1    48
 -1.4857336220389752E-01 a       149     0     3     1    49
  1.1077136476537298E-01 a       150     0     3     1    50
 -2.8773004646099117E-02 a       151     0     4     1     1
 -1.7500006547137537E-01 a       152     0     4     1     2
 -1.9209266861599864E-02 a       153     0     4     1     3
 -1.6252272553028196E-01 a       154     0     4     1     4
 -5.4304510731261767E-02 a       155     0     4     1     5
 -2.4716695403369410E-01 a       156     0     4     1     6
 -1.7810418124155300E-01 a       157     0     4     1     7
 -1.9537462847099082E-01 a       158     0     4     1     8
  1.2967968967808652E-01 a       159     0     4     1     9
 -3.9557572153138765E-02 a       160     0     4     1    10
  1.8669691361209384E-01 a       161     0     4     1    11
  1.6742927218715117E-01 a       162     0     4     1    12
 -2.1868173281211176E-01 a       163     0     4     1    13
  2.9950641025719670E-02 a       164     0     4     1    14
  9.9857394894804205E-02 a       165     0     4     1    15
  1.6677088099474227E-01 a       166     0     4     1    16
  7.9179453649398088E-02 a       167     0     4     1    17
  3.4425007258287676E-02 a       168     0     4     1    18
 -1.7671220650744016E-01 a       169     0     4     1    19
  1.0245256328274063E-01 a       170     0     4     1    20
  3.6913708389341014E-02 a       171     0     4     1    21
 -2.2053298524789722E-01 a       172     0     4     1    22
  1.6313022681258482E-01 a       173     0     4     1    23
  2.0074829233755351E-01 a       174     0     4     1    24
 -2.8124894372139411E-02 a       175     0     4     1    25
 -5.3189573053610217E-02 a       176     0     4     1    26
  1.3938549400352146E-01 a       177     0     4     1    27
  5.5400230358563375E-02 a       178     0     4     1    28
 -2.5241982635444354E-01 a       179     0     4     1    29
 -1.8251716473161619E-01 a       180     0     4     1    30
  7.1236718205347174E-02 a       181     0     4     1    31
  2.4725400619117319E-01 a       182     0     4     1    32
  4.4383569152393575E-03 a       183     0     4     1    33
 -2.6350795381575580E-02 a       184     0     4     1    34
 -9.2873396450281503E-02 a       185     0     4     1    35
 -1.4271232741029574E-01 a       186     0     4     1    36
 -1.8046515296387047E-01 a       187     0     4     1    37
  3.3456382130307556E-02 a       188     0     4     1    38
  1.6101615648472764E-01 a       189     0     4     1    39
 -2.3772299531724939E-01 a       190     0     4     1    40
 -7.3173663195814503E-03 a       191     0     4     1    41
  1.5935065031217677E-01 a       192     0     4     1    42
 -1.7103173833398397E-01 a       193     0     4     1    43
  1.1000079998001645E-01 a       194     0     4     1    44
  4.4521801739495381E-02 a       195     0     4     1    45
  1.5008024055819632E-02 a       196     0     4     1    46
  1.6056823044965313E-01 a       197     0     4     1    47
 -5.2900507442671711E-02 a       198     0     4     1    48
 -2.1657723559584213E-01 a       199     0     4     1    49
 -4.7341859346874633E-02 a       200     0     4     1    50
  1.2595340335218230E-01 a       201     0     5     1     1
  2.3618678043772889E-01 a       202     0     5     1     2
  2.2148698248632251E-01 a       203     0     5     1     3
  2.3027127519692470E-01 a       204     0     5     1     4
 -1.0815193413292493E-01 a       205     0     5     1     5
 -8.6776690274513180E-02 a       206     0     5     1     6
 -1.8940035135791830E-01 a       207     0     5     1     7
 -5.4357653208164429E-02 a       208     0     5     1     8
  5.0410772428410189E-02 a       209     0     5     1     9
 -6.1246422018924260E-02 a       210     0     5     1    10
 -5.6384854514054422E-02 a       211     0     5     1    11
  2.1836237111722059E-01 a       212     0     5     1    12
  2.0529581288279103E-01 a       213     0     5     1    13
 -1.6646445580214228E-01 a       214     0     5     1    14
 -4.1309532200856737E-02 a       215     0     5     1    15
 -2.5330423756862180E-01 a       216     0     5     1    16
 -9.9546588125622018E-02 a       217     0     5     1    17
  2.3257843052743951E-01 a       218     0     5     1    18
 -9.2311682018937080E-02 a       219     0     5     1    19
  2.3775963407371090E-01 a       220     0     5     1    20
 -2.1319557962222213E-01 a       221     0     5     1    21
 -1.6831900907715130E-01 a       222     0     5     1    22
 -6.3393892220903594E-02 a       223     0     5     1    23
  1.2636824143810074E-01 a       224     0     5     1    24
 -2.4000633363660101E-01 a       225     0     5     1    25
  1.8487209476582786E-01 a       226     0     5     1    26
  1.6402466422036388E-01 a       227     0     5     1    27
  5.6884356979566390E-02 a       228     0     5     1    28
  7.5656444530904698E-02 a       229     0     5     1    29
  2.2220092593356494E-01 a       230     0     5     1    30
  5.8425216484858947E-02 a       231     0     5     1    31
 -6.2912044256578786E-02 a       232     0     5     1    32
 -3.6670795662546432E-03 a       233     0     5     1    33
  2.3920546349159708E-01 a       234     0     5     1    34
 -1.6745406588140485E-01 a       235     0     5     1    35
  2.4692969508069373E-01 a       236     0     5     1    36
 -1.1509774002319476E-01 a       237     0     5     1    37
  1.4178655480291263E-01 a       238     0     5     1    38
  5.3905912008483846E-02 a       239     0     5     1    39
 -1.8702597280801769E-01 a       240     0     5     1    40
 -1.2818517867896198E-01 a       241     0     5     1    41
  1.9792526365379132E-01 a       242     0     5     1    42
  3.4898370697048355E-02 a       243     0     5     1    43
 -1.7461232751688829E-01 a       244     0     5     1    44
  5.4237562809739633E-02 a       245     0     5     1    45
  6.6598970598801224E-02 a       246     0     5     1    46
  1.2581778056504447E-01 a       247     0     5     1    47
  2.3852353831563430E-01 a       248     0     5     1    48
  1.8298552512224581E-01 a       249     0     5     1    49
 -2.3315433356094847E-01 a       250     0     5     1    50
  1.5359721298318879E-01 a       251     0     6     1     1
  1.5389726232483328E-01 a       252     0     6     1     2
 -2.2439403802404229E-01 a       253     0     6     1     3
 -7.3408338035390222E-02 a       254     0     6     1     4
 -2.2265523566825973E-01 a       255     0     6     1     5
  1.0242702812750201E-01 a       256     0     6     1     6
 -8.0603413833101434E-02 a       257     0     6     1     7
  2.1547642932023744E-01 a       258     0     6     1     8
  1.5183510068755660E-01 a       259     0     6     1     9
 -2.2440187967260808E-01 a       260     0     6     1    10
  6.1956825361585990E-02 a       261     0     6     1    11
 -8.5638416256957658E-02 a       262     0     6     1    12
 -1.6675548631442066E-01 a       263     0     6     1    13
  6.6545979268155475E-02 a       264     0     6     1    14
 -1.7408043491987216E-01 a       265     0     6     1    15
  1.5729263907262831E-02 a       266     0     6     1    16
  7.3181322779140865E-03 a       267     0     6     1    17
  1.3377100075499099E-01 a       268     0     6     1    18
 -2.3278696943216218E-01 a       269     0     6     1    19
 -1.2306702119753642E-01 a       270     0     6     1    20
 -1.5846147614765871E-01 a       271     0     6     1    21
  1.4018791961118507E-01 a       272     0     6     1    22
  2.2022398307702240E-01 a       273     0     6     1    23
 -2.0676183655844102E-01 a       274     0     6     1    24
  2.2381127811156115E-01 a       275     0     6     1    25
 -1.7669878053387167E-01 a       276     0     6     1    26
 -1.9516354219886503E-01 a       277     0     6     1    27
 -2.3732652477182295E-01 a       278     0     6     1    28
  1.4100340932140237E-01 a       279     0     6     1    29
  2.2113723872892344E-01 a       280     0     6     1    30
 -1.0550299573165961E-01 a       281     0     6     1    31
  1.1825707471779036E-01 a       282     0     6     1    32
  4.8514991425336169E-02 a       283     0     6     1    33
  7.0248165079610528E-02 a       284     0     6     1    34
 -3.7538065511728391E-02 a       285     0     6     1    35
 -1.5115851141446379E-01 a       286     0     6     1    36
 -1.6266294668363721E-01 a       287     0     6     1    37
  1.6536886769943560E-01 a       288     0     6     1    38
  2.2497037083140842E-01 a       289     0     6     1    39
 -2.1898389903378718E-01 a       290     0     6     1    40
  5.6234305944857010E-02 a       291     0     6     1    41
 -5.2510464240198576E-02 a       292     0     6     1    42
  1.8208940381911039E-03 a       293     0     6     1    43
 -2.0540111568322433E-01 a       294     0     6     1    44
  2.5266669575964884E-01 a       295     0     6     1    45
 -7.7026990864174069E-02 a       296     0     6     1    46
  1.2627574254509125E-01 a       297     0     6     1    47
 -1.7384233128405285E-02 a       298     0     6     1    48
  1.5521746256533164E-01 a       299     0     6     1    49
  2.3633688020600294E-01 a       300     0     6     1    50
 -1.9422327346436036E-01 a       301     0     7     1     1
  1.8400016411786760E-01 a       302     0     7     1     2
 -1.3487894776961133E-03 a       303     0     7     1     3
 -1.7232769404892609E-01 a       304     0     7     1     4
  1.8810928785844683E-01 a       305     0     7     1     5
  2.1269440527218936E-01 a       306     0     7     1     6
  9.6938520219254282E-02 a       307     0     7     1     7
 -8.2318874854375113E-02 a       308     0     7     1     8
 -1.6186397722362481E-01 a       309     0     7     1     9
  3.1782260502193460E-02 a       310     0     7     1    10
  1.7626230451154354E-01 a       311     0     7     1    11
  9.0510139815154947E-02 a       312     0     7     1    12
  1.7378711057584742E-01 a       313     0     7     1    13
  1.4430116449537822E-01 a       314     0     7     1    14
 -8.5583738533653142E-02 a       315     0     7     1    15
 -3.3781311858275979E-02 a       316     0     7     1    16
  2.2447331013308230E-01 a       317     0     7     1    17
 -1.1704763221867798E-01 a       318     0     7     1    18
  1.6673917012950046E-01 a       319     0     7     1    19
 -3.2644895595893945E-02 a       320     0     7     1    20
  2.3507119726685741E-01 a       321     0     7     1    21
 -1.7530674586450041E-02 a       322     0     7     1    22
  4.3012176233598647E-02 a       323     0     7     1    23
 -1.9003727716562391E-01 a       324     0     7     1    24
  5.2608013867923770E-02 a       325     0     7     1    25
  1.5862124820610277E-01 a       326     0     7     1    26
 -1.5068120081082548E-01 a       327     0     7     1    27
 -1.1412124446821124E-01 a       328     0     7     1    28
 -1.0736264088741493E-01 a       329     0     7     1    29
 -1.0467258761237087E-01 a       330     0     7     1    30
 -2.0647658599318941E-01 a       331     0     7     1    31
 -1.6307194631430039E-01 a       332     0     7     1    32
 -2.3151476984177149E-01 a       333     0     7     1    33
  8.9012131522348603E-02 a       334     0     7     1    34
 -1.3746670939636318E-01 a       335     0     7     1    35
 -2.7352588966985523E-02 a       336     0     7     1    36
  2.3532369297553013E-01 a       337     0     7     1    37
 -1.5077190735420146E-01 a       338     0     7     1    38
 -7.2256735082303694E-02 a       339     0     7     1    39
 -1.5527318095023665E-01 a       340     0     7     1    40
  1.0487669761068424E-01 a       341     0     7     1    41
  1.0112451080987089E-01 a       342     0     7     1    42
 -7.3654020746262136E-02 a       343     0     7     1    43
  9.5701664950229484E-02 a       344     0     7     1    44
  9.6490964855212649E-02 a       345     0     7     1    45
  1.9085702525216994E-01 a       346     0     7     1    46
 -2.2794332744525331E-01 a       347     0     7     1    47
 -2.4500289044622425E-02 a       348     0     7     1    48
  5.9866421374311730E-02 a       349     0     7     1    49
  1.0776751485553594E-01 a       350     0     7     1    50
 -1.3328133005024739E-01 a       351     0     8     1     1
  1.9977133763567942E-01 a       352     0     8     1     2
  2.1846183819753939E-01 a       353     0     8     1     3
  6.3602420422901554E-02 a       354     0     8     1     4
 -9.7027986911430761E-02 a       355     0     8     1     5
 -5.8998462388576818E-02 a       356     0     8     1     6
 -1.5940270503549014E-01 a       357     0     8     1     7
 -3.1723137818392554E-02 a       358     0     8     1     8
 -5.5492631856777913E-02 a       359     0     8     1     9
  1.3734848472069583E-01 a       360     0     8     1    10
 -4.3795006460406259E-02 a       361     0     8     1    11
 -8.0406004453979288E-02 a       362     0     8     1    12
  2.5127122444536915E-01 a       363     0     8     1    13
 -2.4581149188281021E-01 a       364     0     8     1    14
  1.3969770021342068E-01 a       365     0     8     1    15
 -1.2257506153673217E-01 a       366     0     8     1    16
 -1.9609269389428133E-01 a       367     0     8     1    17
 -1.5896328088817763E-02 a       368     0     8     1    18
  4.8858256347784096E-02 a       369     0     8     1    19
  1.6458905397613143E-02 a       370     0     8     1    20
  1.2504875340447308E-01 a       371     0     8     1    21
 -1.7403824561145043E-01 a       372     0     8     1    22
 -2.2670796770362972E-01 a       373     0     8     1    23
 -1.7714641937916614E-01 a       374     0     8     1    24
 -2.8910567599390789E-02 a       375     0     8     1    25
  5.1902194502260669E-02 a       376     0     8     1    26
  1.0135592155624459E-01 a       377     0     8     1    27
  3.3903108984536516E-02 a       378     0     8     1    28
 -2.3182986245760920E-01 a       379     0     8     1    29
  1.8117597692361379E-01 a       380     0     8     1    30
 -5.5246072830589563E-02 a       381     0     8     1    31
  6.9147803086000978E-02 a       382     0     8     1    32
  3.2985737302545545E-02 a       383     0     8     1    33
 -1.6029705896201638E-01 a       384     0     8     1    34
 -1.8143849383128247E-01 a       385     0     8     1    35
  4.6637324070339894E-02 a       386     0     8     1    36
  4.1736853469214782E-02 a       387     0     8     1    37
  8.1986484257002681E-02 a       388     0     8     1    38
 -2.3674663140577996E-02 a       389     0     8     1    39
 -1.8298422807092860E-01 a       390     0     8     1    40
 -7.4087767217028547E-02 a       391     0     8     1    41
  1.8241857253958388E-01 a       392     0     8     1    42
 -1.1511745622592094E-01 a       393     0     8     1    43
  2.3491759746976079E-01 a       394     0     8     1    44
  9.8228884711882236E-02 a       395     0     8     1    45
  8.7252604767171033E-02 a       396     0     8     1    46
 -1.4343000682198126E-01 a       397     0     8     1    47
 -1.5783623402885597E-01 a       398     0     8     1    48
  1.2893315964488167E-02 a       399     0     8     1    49
 -2.1394969836293182E-01 a       400     0     8     1    50
 -1.5641536265150752E-01 a       401     0     9     1     1
  9.9233436984048976E-02 a       402     0     9     1     2
  1.9773228496486595E-01 a       403     0     9     1     3
  1.3183994535501925E-01 a       404     0     9     1     4
  2.1255866094966636E-01 a       405     0     9     1     5
  8.8601432298999500E-02 a       406     0     9     1     6
  1.5641943931935429E-01 a       407     0     9     1     7
  1.6052499738773263E-01 a       408     0     9     1     8
 -1.9003154098084932E-01 a       409     0     9     1     9
  1.7969980801628024E-01 a       410     0     9     1    10
  1.9941140773840449E-01 a       411     0     9     1    11
  3.8745233443998918E-02 a       412     0     9     1    12
 -2.3093512739516367E-01 a       413     0     9     1    13
 -5.7459878282560252E-02 a       414     0     9     1    14
  1.9434739855216718E-01 a       415     0     9     1    15
  1.8002247340445487E-02 a       416     0     9     1    16
 -2.3663145213097281E-01 a       417     0     9     1    17
 -1.0801744119676031E-01 a       418     0     9     1    18
 -7.2818041977674525E-02 a       419     0     9     1    19
 -2.2099558008071882E-01 a       420     0     9     1    20
 -7.3683899661788926E-02 a       421     0     9     1    21
  2.1315406589356871E-02 a       422     0     9     1    22
  2.6388440431999310E-02 a       423     0     9     1    23
 -1.7026457867995748E-01 a       424     0     9     1    24
 -1.0216084077984935E-01 a       425     0     9     1    25
  2.0477025939070884E-01 a       426     0     9     1    26
 -9.1924078680943169E-02 a       427     0     9     1    27
 -4.5268297999657755E-03 a       428     0     9     1    28
 -3.0111035982742559E-02 a       429     0     9     1    29
 -1.2660968741593170E-01 a       430     0     9     1    30
 -1.4247517227372516E-01 a       431     0     9     1    31
  2.2222785494031991E-02 a       432     0     9     1    32
 -1.7517522923716192E-01 a       433     0     9     1    33
  7.3309266599128661E-02 a       434     0     9     1    34
 -1.1004452108618427E-01 a       435     0     9     1    35
 -1.6615849106454370E-01 a       436     0     9     1    36
  2.0647904488473481E-01 a       437     0     9     1    37
 -1.8542649661996527E-01 a       438     0     9     1    38
 -7.3987283258941952E-02 a       439     0     9     1    39
 -1.9503369115333169E-01 a       440     0     9     1    40
 -1.6358239635909261E-01 a       441     0     9     1    41
 -1.8485967663217073E-01 a       442     0     9     1    42
  1.8448640614528680E-01 a       443     0     9     1    43
  4.1915977243148640E-02 a       444     0     9     1    44
 -1.1434135361295469E-01 a       445     0     9     1    45
 -6.5272510572451037E-02 a       446     0     9     1    46
 -3.6783874706005559E-03 a       447     0     9     1    47
 -1.9105287750376412E-01 a       448     0     9     1    48
 -5.2026942012969687E-02 a       449     0     9     1    49
 -1.6256920972321565E-01 a       450     0     9     1    50
 -1.0735703979481019E-01 a       451     0    10     1     1
 -1.3877382186939430E-01 a       452     0    10     1     2
 -1.9053126737114631E-01 a       453     0    10     1     3
 -2.3318084313981347E-01 a       454     0    10     1     4
 -1.1519810898645017E-01 a       455     0    10     1     5
 -2.4744900055992131E-01 a       456     0    10     1     6
 -2.2628102709551431E-01 a       457     0    10     1     7
  2.0580557735860522E-01 a       458     0    10     1     8
 -1.4927483792819159E-02 a       459     0    10     1     9
 -1.9944705090362849E-01 a       460     0    10     1    10
 -1.3477286331351582E-01 a       461     0    10     1    11
 -1.4936041453668897E-01 a       462     0    10     1    12
 -8.9976201332848537E-04 a       463     0    10     1    13
  4.2367828918732191E-02 a       464     0    10     1    14
  1.7557458059932615E-01 a       465     0    10     1    15
  1.5095489814149670E-02 a       466     0    10     1    16
 -3.6668840512577967E-02 a       467     0    10     1    17
  9.9891039980241667E-02 a       468     0    10     1    18
  2.2928363691631350E-02 a       469     0    10     1    19
 -3.2514730247011256E-03 a       470     0    10     1    20
  6.7882366904119890E-02 a       471     0    10     1    21
  2.3854308339368410E-01 a       472     0    10     1    22
 -1.9442261373394158E-02 a       473     0    10     1    23
 -2.0765178536239068E-01 a       474     0    10     1    24
  8.7012466900139487E-02 a       475     0    10     1    25
 -7.2003982151480142E-02 a       476     0    10     1    26
 -1.2873924315943228E-01 a       477     0    10     1    27
  2.4648330488661688E-01 a       478     0    10     1    28
  8.5151917601983457E-02 a       479     0    10     1    29
  1.1903180357657889E-01 a       480     0    10     1    30
 -1.0565028722388566E-01 a       481     0    10     1    31
  2.1161561354998540E-01 a       482     0    10     1    32
  1.9898718360074280E-01 a       483     0    10     1    33
  1.6140168087790380E-01 a       484     0    10     1    34
  4.0512217738843927E-02 a       485     0    10     1    35
 -2.5279422229229159E-01 a       486     0    10     1    36
 -2.3596109160583012E-01 a       487     0    10     1    37
  1.0966687270921220E-01 a       488     0    10     1    38
  2.4186430310242230E-01 a       489     0    10     1    39
 -3.5606072553070973E-02 a       490     0    10     1    40
  1.6082046013615692E-01 a       491     0    10     1    41
 -1.2023738833802465E-01 a       492     0    10     1    42
 -2.9456206419282944E-02 a       493     0    10     1    43
 -2.0498281776316060E-01 a       494     0    10     1    44
 -8.8998356402115852E-03 a       495     0    10     1    45
 -1.7272670779958491E-02 a       496     0    10     1    46
  3.2706284522195241E-02 a       497     0    10     1    47
  1.0378545493313403E-01 a       498     0    10     1    48
 -1.1537006752402067E-02 a       499     0    10     1    49
 -1.9484701850981279E-01 a       500     0    10     1    50
 -1.5545893280267195E-01 a       501     0    11     1     1
 -4.8754158555235384E-02 a       502     0    11     1     2
  1.3580790515111435E-01 a       503     0    11     1     3
 -1.7191421152255332E-01 a       504     0    11     1     4
 -1.1743346556384113E-01 a       505     0    11     1     5
 -1.2207945426842336E-01 a       506     0    11     1     6
  1.9626151082538831E-01 a       507     0    11     1     7
 -5.8614838323634712E-02 a       508     0    11     1     8
  1.9865273260994212E-01 a       509     0    11     1     9
 -8.8458945378820514E-02 a       510     0    11     1    10
  8.5448353941599983E-02 a       511     0    11     1    11
  1.5830893175813890E-02 a       512     0    11     1    12
 -1.1751322096036194E-01 a       513     0    11     1    13
 -1.9190074676168004E-01 a       514     0    11     1    14
 -1.6080191195745541E-01 a       515     0    11     1    15
 -1.3059729955516214E-01 a       516     0    11     1    16
 -5.5650885912098824E-02 a       517     0    11     1    17
  1.6140087948166040E-01 a       518     0    11     1    18
 -4.0855649980555013E-02 a       519     0    11     1    19
  2.2868979682968471E-01 a       520     0    11     1    20
  3.0866374477313125E-02 a       521     0    11     1    21
 -2.0370007931865489E-01 a       522     0    11     1    22
  3.7357118588097649E-02 a       523     0    11     1    23
 -1.0857575311299630E-01 a       524     0    11     1    24
 -1.2787992067795256E-01 a       525     0    11     1    25
 -1.0653554395331698E-01 a       526     0    11     1    26
  3.8349377353890698E-02 a       527     0    11     1    27
  1.3205453260732092E-01 a       528     0    11     1    28
  1.7594604815277103E-02 a       529     0    11     1    29
 -1.0532915422805293E-01 a       530     0    11     1    30
