################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -6.3771934101387956E-02 a        38     0     1     1    38
 -1.0172388848627108E-01 a        39     0     1     1    39
 -1.9384691107922328E-01 a        40     0     1     1    40
  1.9005150750841485E-01 a        41     0     1     1    41
 -8.4860099607003830E-02 a        42     0     1     1    42
  2.3304651157695383E-01 a        43     0     1     1    43
 -5.8418703639027014E-02 a        44     0     1     1    44
 -1.9558894327948870E-01 a        45     0     1     1    45
 -1.0842935173070967E-03 a        46     0     1     1    46
 -2.1308414249565458E-01 a        47     0     1     1    47
  1.0344213340516424E-01 a        48     0     1     1    48
 -5.1629092124164847E-02 a        49     0     1     1    49
  1.3936046687094969E-01 a        50     0     1     1    50
 -1.1914056323817837E-01 a        51     0     2     1     1
  1.6093971500853836E-02 a        52     0     2     1     2
 -9.4252153795038776E-02 a        53     0     2     1     3
 -2.5164533711776960E-01 a        54     0     2     1     4
 -1.0348734302250262E-01 a        55     0     2     1     5
 -1.3099243190324078E-01 a        56     0     2     1     6
 -1.4200198745154818E-01 a        57     0     2     1     7
  1.5162162913484767E-02 a        58     0     2     1     8
  2.3978523710604233E-01 a        59     0     2     1     9
  6.7522239601033429E-02 a        60     0     2     1    10
  6.3014526532290213E-02 a        61     0     2     1    11
  2.6602948365218860E-02 a        62     0     2     1    12
 -2.2433224061041407E-01 a        63     0     2     1    13
  6.6648168764886176E-02 a        64     0     2     1    14
 -7.2966025698351783E-02 a        65     0     2     1    15
 -6.0316763371113601E-02 a        66     0     2     1    16
  1.3800101355509761E-01 a        67     0     2     1    17
  1.8346621659770475E-02 a        68     0     2     1    18
  3.1520146849408494E-02 a        69     0     2     1    19
 -1.5176829106902170E-01 a        70     0     2     1    20
 -6.7963488206153624E-02 a        71     0     2     1    21
 -4.0849518984157340E-02 a        72     0     2     1    22
 -2.3626114653667529E-01 a        73     0     2     1    23
  1.3876840284202899E-01 a        74     0     2     1    24
 -9.7927883422333269E-03 a        75     0     2     1    25
 -1.1496450786800244E-01 a        76     0     2     1    26
 -1.8016378528437849E-01 a        77     0     2     1    27
 -1.0104025848517920E-01 a        78     0     2     1    28
  2.3780937272739433E-01 a        79     0     2     1    29
 -2.5228569267307210E-01 a        80     0     2     1    30
 -6.7348321870242894E-02 a        81     0     2     1    31
  3.7638884940775448E-02 a        82     0     2     1    32
 -2.4203534168134330E-01 a        83     0     2     1    33
 -2.2086072979246762E-01 a        84     0     2     1    34
 -9.1954696560152482E-02 a        85     0     2     1    35
  1.6421205620590332E-01 a        86     0     2     1    36
  5.4822569937654990E-02 a        87     0     2     1    37
  4.4739689474263114E-02 a        88     0     2     1    38
  2.1823336677613195E-01 a        89     0     2     1    39
  1.6552958028954443E-01 a        90     0     2     1    40
  2.1669802821192791E-01 a        91     0     2     1    41
 -4.7101950874909648E-02 a        92     0     2     1    42
  6.7236260418066546E-02 a        93     0     2     1    43
  1.0092012991370289E-01 a        94     0     2     1    44
 -1.9852851191112780E-02 a        95     0     2     1    45
 -9.1400028802765307E-02 a        96     0     2     1    46
 -4.8328608587818900E-02 a        97     0     2     1    47
  2.3645509382218807E-01 a        98     0     2     1    48
  6.4073821457624788E-02 a        99     0     2     1    49
 -2.0156030306764020E-01 a       100     0     2     1    50
 -1.1625257163157256E-01 a       101     0     3     1     1
  2.4291266531337205E-01 a       102     0     3     1     2
 -1.0840134638660512E-01 a       103     0     3     1     3
 -1.4560660401361605E-01 a       104     0     3     1     4
 -2.9710446077489606E-02 a       105     0     3     1     5
  2.4264461414566854E-01 a       106     0     3     1     6
 -3.1183877227839156E-02 a       107     0     3     1     7
  6.6208901115192939E-02 a       108     0     3     1     8
  9.0939499833653459E-02 a       109     0     3     1     9
  2.4913140859427302E-01 a       110     0     3     1    10
  2.4567854037684394E-02 a       111     0     3     1    11
 -4.4410091455609091E-02 a       112     0     3     1    12
 -6.0014552792590159E-02 a       113     0     3     1    13
  2.3298725011448904E-01 a       114     0     3     1    14
 -5.2779492328830897E-02 a       115     0     3     1    15
  1.7252805357465839E-01 a       116     0     3     1    16
  7.7373804691220793E-02 a       117     0     3     1    17
  7.9538848172598556E-02 a       118     0     3     1    18
  1.9184555340488223E-02 a       119     0     3     1    19
  1.4558908626946701E-01 a       120     0     3     1    20
  6.3485172668163031E-02 a       121     0     3     1    21
 -1.4121961435000541E-01 a       122     0     3     1    22
 -1.3097003038688174E-01 a       123     0     3     1    23
 -1.5418333105393032E-02 a       124     0     3     1    24
  1.2823292400962544E-01 a       125     0     3     1    25
  2.1401015306028403E-02 a       126     0     3     1    26
 -5.2793041502652849E-02 a       127     0     3     1    27
  9.5088304282898606E-02 a       128     0     3     1    28
  2.3843232339283399E-01 a       129     0     3     1    29
 -2.2805718850113216E-01 a       130     0     3     1    30
 -1.0005500191757621E-01 a       131     0     3     1    31
 -2.4915836114702236E-01 a       132     0     3     1    32
  5.1664634802695598E-02 a       133     0     3     1    33
  3.0319203621836537E-02 a       134     0     3     1    34
  1.5522065637730798E-01 a       135     0     3     1    35
  2.2926542075991674E-01 a       136     0     3     1    36
 -2.5208500053043925E-01 a       137     0     3     1    37
 -1.5685278919471016E-01 a       138     0     3     1    38
  1.2007806508050396E-01 a       139     0     3     1    39
 -7.2303891882026586E-02 a       140     0     3     1    40
 -6.6635286132976104E-02 a       141     0     3     1    41
 -1.1781509749495489E-01 a       142     0     3     1    42
  9.2709088696019251E-02 a       143     0     3     1    43
  9.4104224539338435E-02 a       144     0     3     1    44
  1.4522041177041722E-01 a       145     0     3     1    45
  4.7152666449521909E-02 a       146     0     3     1    46
 -1.0782460568650788E-01 a       147     0     3     1    47
  2.2435061695092418E-01 a       148     0     3     1    48
 -2.2836951303559913E-01 a       149     0     3     1    49
  1.0160974618657036E-01 a       150     0     3     1    50
  1.0438249537229316E-01 a       151     0     4     1     1
  2.0805253842473606E-01 a       152     0     4     1     2
  1.6173902481519695E-01 a       153     0     4     1     3
 -2.2278828171496107E-01 a       154     0     4     1     4
 -1.2254576044942121E-02 a       155     0     4     1     5
  2.3724956849457451E-01 a       156     0     4     1     6
  1.6105221884000326E-01 a       157     0     4     1     7
  9.6828256586992983E-02 a       158     0     4     1     8
  1.0866413431104760E-01 a       159     0     4     1     9
  1.5338253380637368E-01 a       160     0     4     1    10
  1.0166667481180316E-01 a       161     0     4     1    11
  1.2253799229289851E-01 a       162     0     4     1    12
  1.5717137506097811E-01 a       163     0     4     1    13
 -1.5653424685285608E-01 a       164     0     4     1    14
  1.7748364094863997E-01 a       165     0     4     1    15
 -2.0249041848395818E-01 a       166     0     4     1    16
 -1.3090484223114229E-01 a       167     0     4     1    17
 -1.4483574609252130E-02 a       168     0     4     1    18
 -1.3797108528811794E-01 a       169     0     4     1    19
 -1.6650732461466472E-01 a       170     0     4     1    20
 -2.2720447947109676E-01 a       171     0     4     1    21
 -1.3421910231475095E-01 a       172     0     4     1    22
 -6.6020167245811653E-02 a       173     0     4     1    23
  7.0194834115833590E-02 a       174     0     4     1    24
  7.2094730078725064E-02 a       175     0     4     1    25
 -3.4859920563887169E-02 a       176     0     4     1    26
  1.6589990348387812E-01 a       177     0     4     1    27
  1.5782955219889258E-01 a       178     0     4     1    28
 -1.8220384056266015E-01 a       179     0     4     1    29
 -1.3272166590420229E-01 a       180     0     4     1    30
 -1.7487524316051245E-01 a       181     0     4     1    31
 -9.0387097843090028E-02 a       182     0     4     1    32
 -1.2368446447867226E-01 a       183     0     4     1    33
 -1.2440894832597882E-01 a       184     0     4     1    34
 -2.2501551932429673E-01 a       185     0     4     1    35
 -1.6158151043707350E-01 a       186     0     4     1    36
  2.0165927853613674E-01 a       187     0     4     1    37
 -8.1615732240165092E-04 a       188     0     4     1    38
  1.5661029863094630E-01 a       189     0     4     1    39
  2.2570828231715176E-01 a       190     0     4     1    40
 -1.6954531811907293E-02 a       191     0     4     1    41
  2.4721027224173570E-01 a       192     0     4     1    42
  2.3261725811002590E-01 a       193     0     4     1    43
 -2.2626072985375484E-01 a       194     0     4     1    44
 -1.6782576675424868E-01 a       195     0     4     1    45
 -1.4158525415091974E-01 a       196     0     4     1    46
 -2.2022348647059528E-01 a       197     0     4     1    47
 -7.9300208687028154E-02 a       198     0     4     1    48
  6.0933566391472717E-02 a       199     0     4     1    49
  1.5987158427043044E-01 a       200     0     4     1    50
  9.4919117394273722E-02 a       201     0     5     1     1
  2.3793820023568671E-01 a       202     0     5     1     2
 -1.4571289063228968E-01 a       203     0     5     1     3
  3.8158669426393930E-03 a       204     0     5     1     4
 -1.9949345886937829E-02 a       205     0     5     1     5
 -2.0648401748956002E-01 a       206     0     5     1     6
  1.5223629541567552E-01 a       207     0     5     1     7
  5.2224379813771926E-02 a       208     0     5     1     8
 -2.1733366886023264E-01 a       209     0     5     1     9
 -6.2779006890976416E-02 a       210     0     5     1    10
 -1.4997756277937996E-01 a       211     0     5     1    11
 -2.2389404846563626E-01 a       212     0     5     1    12
 -2.4342074696410235E-01 a       213     0     5     1    13
 -5.5725842325773274E-03 a       214     0     5     1    14
 -6.3629393667585368E-02 a       215     0     5     1    15
 -1.4044055826069241E-01 a       216     0     5     1    16
  2.2280295943164541E-01 a       217     0     5     1    17
  2.4281632533137881E-01 a       218     0     5     1    18
  2.4893923344213595E-01 a       219     0     5     1    19
 -2.2651030086451843E-01 a       220     0     5     1    20
 -2.5340128595207245E-01 a       221     0     5     1    21
  1.7017352988722870E-01 a       222     0     5     1    22
  6.2581468484561781E-02 a       223     0     5     1    23
  1.2991095272685904E-01 a       224     0     5     1    24
  1.1722979556643301E-02 a       225     0     5     1    25
  8.9326622050461095E-03 a       226     0     5     1    26
 -7.8171089304523544E-02 a       227     0     5     1    27
  1.6850435505848130E-01 a       228     0     5     1    28
 -1.2822464354934601E-01 a       229     0     5     1    29
  2.0162330263509307E-01 a       230     0     5     1    30
  4.7227420224941613E-02 a       231     0     5     1    31
  9.9173666547564029E-02 a       232     0     5     1    32
  1.8972462381966959E-01 a       233     0     5     1    33
 -1.9925980982650765E-01 a       234     0     5     1    34
  7.0742222831217866E-02 a       235     0     5     1    35
  1.3146965652832382E-01 a       236     0     5     1    36
 -2.5110124258213573E-01 a       237     0     5     1    37
 -1.3767988721873806E-01 a       238     0     5     1    38
  1.5640800048500927E-01 a       239     0     5     1    39
  7.1213311108540872E-02 a       240     0     5     1    40
  1.1961076283259194E-01 a       241     0     5     1    41
  2.4002416913275515E-01 a       242     0     5     1    42
 -7.8431424759055471E-02 a       243     0     5     1    43
 -1.1710966556792674E-01 a       244     0     5     1    44
 -1.9461886055932054E-01 a       245     0     5     1    45
 -1.5776096414426630E-01 a       246     0     5     1    46
  1.9639204910476799E-01 a       247     0     5     1    47
  2.0140710022271163E-01 a       248     0     5     1    48
  2.5113233506772692E-01 a       249     0     5     1    49
  1.0801478335345423E-01 a       250     0     5     1    50
 -2.5264176316781206E-01 a       251     0     6     1     1
  7.4261747023622468E-02 a       252     0     6     1     2
 -1.7562064893194479E-01 a       253     0     6     1     3
 -7.5959687089929701E-02 a       254     0     6     1     4
  9.7900924685787399E-02 a       255     0     6     1     5
 -2.5038548288250795E-01 a       256     0     6     1     6
 -9.1056700377484034E-02 a       257     0     6     1     7
  9.7704781201161592E-02 a       258     0     6     1     8
  1.9573517246682645E-01 a       259     0     6     1     9
 -5.2555742354975191E-02 a       260     0     6     1    10
  1.9327090304009285E-02 a       261     0     6     1    11
  2.0626805719659563E-01 a       262     0     6     1    12
 -2.2806733349497738E-01 a       263     0     6     1    13
 -6.2348213064122589E-02 a       264     0     6     1    14
 -1.0744947352011805E-01 a       265     0     6     1    15
 -2.7246338975414296E-02 a       266     0     6     1    16
 -9.0079725697190444E-02 a       267     0     6     1    17
 -2.9312175809441499E-02 a       268     0     6     1    18
  2.4842455035079685E-02 a       269     0     6     1    19
  1.7050400636174409E-02 a       270     0     6     1    20
  9.1052163968150843E-02 a       271     0     6     1    21
 -1.2243810875766883E-01 a       272     0     6     1    22
 -7.3609192027004694E-02 a       273     0     6     1    23
  1.3464215295810644E-01 a       274     0     6     1    24
 -9.2580222420079544E-02 a       275     0     6     1    25
  1.0682951521759160E-01 a       276     0     6     1    26
  1.4806769104461304E-01 a       277     0     6     1    27
  1.6613129044641909E-02 a       278     0     6     1    28
 -6.0507057578840270E-02 a       279     0     6     1    29
 -2.1318972130746655E-01 a       280     0     6     1    30
 -7.0497340446316864E-02 a       281     0     6     1    31
 -1.1079834502628745E-01 a       282     0     6     1    32
 -1.3666109996593298E-01 a       283     0     6     1    33
  1.1204255294827740E-01 a       284     0     6     1    34
 -2.5446941978207865E-01 a       285     0     6     1    35
 -1.3877584730058842E-01 a       286     0     6     1    36
  7.4840233219202771E-03 a       287     0     6     1    37
  2.4021154435069250E-01 a       288     0     6     1    38
 -1.6014593755920800E-01 a       289     0     6     1    39
  1.5459001746902351E-01 a       290     0     6     1    40
 -3.8849820945663256E-02 a       291     0     6     1    41
  1.5549662316129700E-01 a       292     0     6     1    42
 -2.3845398594551055E-02 a       293     0     6     1    43
 -2.1122384506828701E-01 a       294     0     6     1    44
 -1.5995376442869672E-01 a       295     0     6     1    45
  1.2802036421014368E-01 a       296     0     6     1    46
  1.4018025943326290E-01 a       297     0     6     1    47
 -6.9995080483239741E-02 a       298     0     6     1    48
 -1.8669656398975293E-01 a       299     0     6     1    49
  1.3384967232225492E-01 a       300     0     6     1    50
 -2.4422597668564322E-01 a       301     0     7     1     1
 -1.9865742967906533E-01 a       302     0     7     1     2
 -2.3510719100577562E-01 a       303     0     7     1     3
  2.0275660226403594E-01 a       304     0     7     1     4
  4.6432092426475613E-02 a       305     0     7     1     5
 -1.0655008491296322E-01 a       306     0     7     1     6
  1.6042308937266214E-01 a       307     0     7     1     7
  7.3977019108094802E-02 a       308     0     7     1     8
  6.3182713786426023E-02 a       309     0     7     1     9
 -1.9464514466745142E-01 a       310     0     7     1    10
 -1.3154966700645054E-01 a       311     0     7     1    11
  4.2596285950920826E-02 a       312     0     7     1    12
 -1.9110341921855922E-01 a       313     0     7     1    13
 -1.9540427834820856E-01 a       314     0     7     1    14
  6.2251441643403876E-02 a       315     0     7     1    15
 -1.1856190068547847E-02 a       316     0     7     1    16
 -2.3440490009061518E-01 a       317     0     7     1    17
  1.3632161441342289E-01 a       318     0     7     1    18
  1.5309595753028643E-01 a       319     0     7     1    19
  7.3943593904190807E-02 a       320     0     7     1    20
  2.4555872099519294E-01 a       321     0     7     1    21
  2.1098436684585586E-01 a       322     0     7     1    22
  2.0820365709240368E-01 a       323     0     7     1    23
 -1.8642566744322239E-02 a       324     0     7     1    24
  5.8204339003399580E-02 a       325     0     7     1    25
 -2.2095614696175148E-01 a       326     0     7     1    26
  1.5519917422500260E-01 a       327     0     7     1    27
 -2.2446583986906438E-02 a       328     0     7     1    28
  1.8728256492511833E-01 a       329     0     7     1    29
 -1.7199702694699145E-01 a       330     0     7     1    30
  5.4378929987074311E-02 a       331     0     7     1    31
 -2.8363543371242896E-02 a       332     0     7     1    32
  5.6428543155290584E-02 a       333     0     7     1    33
 -1.9894036155846540E-01 a       334     0     7     1    34
  4.0859014441531089E-02 a       335     0     7     1    35
 -1.4423065482598763E-01 a       336     0     7     1    36
 -2.3191822320156433E-02 a       337     0     7     1    37
  2.3539444738055937E-01 a       338     0     7     1    38
  7.2457704068749365E-02 a       339     0     7     1    39
 -2.5494455404610422E-01 a       340     0     7     1    40
  1.8110058871445636E-01 a       341     0     7     1    41
 -1.0750993927695246E-01 a       342     0     7     1    42
 -2.5402183159634784E-01 a       343     0     7     1    43
 -1.7807518137648340E-01 a       344     0     7     1    44
 -1.3008133487199708E-01 a       345     0     7     1    45
 -5.8215855254120090E-02 a       346     0     7     1    46
 -2.2234491420818413E-02 a       347     0     7     1    47
  9.4975051498541477E-02 a       348     0     7     1    48
  8.4720618963280231E-02 a       349     0     7     1    49
  4.3261868779747407E-02 a       350     0     7     1    50
  1.4061495892220626E-02 a       351     0     8     1     1
  9.0531315988452439E-04 a       352     0     8     1     2
  1.1590244447879008E-01 a       353     0     8     1     3
  1.6000766132877314E-01 a       354     0     8     1     4
 -9.8311414254651119E-02 a       355     0     8     1     5
 -1.5522658437869341E-01 a       356     0     8     1     6
 -5.3774206418594435E-02 a       357     0     8     1     7
 -2.2619404914359328E-01 a       358     0     8     1     8
  2.4836838185685767E-01 a       359     0     8     1     9
 -3.3411396199915866E-03 a       360     0     8     1    10
  2.1470851904845040E-01 a       361     0     8     1    11
  2.4686982403859639E-01 a       362     0     8     1    12
  1.2584649514304064E-01 a       363     0     8     1    13
  2.0844294837390967E-01 a       364     0     8     1    14
  1.0478484623252043E-01 a       365     0     8     1    15
  2.5102092541148613E-01 a       366     0     8     1    16
  1.9695691667773482E-01 a       367     0     8     1    17
 -6.4625905934021441E-02 a       368     0     8     1    18
  8.7834470050784541E-02 a       369     0     8     1    19
  3.2498501943352950E-02 a       370     0     8     1    20
 -2.0203071433816494E-01 a       371     0     8     1    21
  1.0864353204163356E-01 a       372     0     8     1    22
 -1.0006112684909654E-01 a       373     0     8     1    23
 -2.4554820735194060E-02 a       374     0     8     1    24
  3.0470313132728563E-02 a       375     0     8     1    25
 -5.7002378184544844E-02 a       376     0     8     1    26
  7.2341289461670899E-02 a       377     0     8     1    27
 -1.7960764411855453E-02 a       378     0     8     1    28
  2.4510715163370375E-01 a       379     0     8     1    29
  1.2850291902997685E-01 a       380     0     8     1    30
  1.9083628146895121E-01 a       381     0     8     1    31
 -2.1642459666558728E-01 a       382     0     8     1    32
 -4.9877188444130409E-02 a       383     0     8     1    33
 -7.5019843491434840E-02 a       384     0     8     1    34
  7.3720726667286379E-02 a       385     0     8     1    35
 -5.2177661587924327E-02 a       386     0     8     1    36
  1.7385320109020011E-01 a       387     0     8     1    37
  1.8138882973991460E-01 a       388     0     8     1    38
 -1.1720594502006570E-01 a       389     0     8     1    39
 -1.0441339592235430E-01 a       390     0     8     1    40
  4.8022574282509618E-02 a       391     0     8     1    41
  1.3001475227014547E-01 a       392     0     8     1    42
 -1.6183976611435352E-01 a       393     0     8     1    43
  1.7938135260433474E-01 a       394     0     8     1    44
 -1.3580982248478879E-01 a       395     0     8     1    45
  4.3734924574631892E-02 a       396     0     8     1    46
  7.0435805249444358E-02 a       397     0     8     1    47
  4.1493150643497359E-02 a       398     0     8     1    48
  2.2603351695385562E-01 a       399     0     8     1    49
 -7.4253285330537752E-02 a       400     0     8     1    50
 -2.2187371795226060E-01 a       401     0     9     1     1
 -3.9867796694096042E-02 a       402     0     9     1     2
 -6.1070663181643142E-02 a       403     0     9     1     3
 -1.7052329409872391E-01 a       404     0     9     1     4
  1.4145013926752958E-01 a       405     0     9     1     5
  2.1321402743314954E-01 a       406     0     9     1     6
  1.0997565927964345E-01 a       407     0     9     1     7
  2.3663103638957692E-01 a       408     0     9     1     8
  3.4384887024393136E-02 a       409     0     9     1     9
  3.1826058667979280E-02 a       410     0     9     1    10
 -1.8344751156462652E-01 a       411     0     9     1    11
 -2.5317340829404883E-01 a       412     0     9     1    12
  1.5563653726537188E-01 a       413     0     9     1    13
  2.1177457862298538E-01 a       414     0     9     1    14
 -2.1399200468781049E-01 a       415     0     9     1    15
 -2.3326607321786816E-01 a       416     0     9     1    16
 -1.5074061746279874E-01 a       417     0     9     1    17
 -2.4148469137005946E-01 a       418     0     9     1    18
  3.4846453206449760E-02 a       419     0     9     1    19
  7.1274450423517821E-02 a       420     0     9     1    20
  1.9515576500448589E-01 a       421     0     9     1    21
  9.8601837922437735E-02 a       422     0     9     1    22
  1.2528317256784709E-02 a       423     0     9     1    23
 -1.7411067261451549E-01 a       424     0     9     1    24
 -2.2123955368537174E-01 a       425     0     9     1    25
  1.0075801110448469E-01 a       426     0     9     1    26
 -1.1059901319996683E-01 a       427     0     9     1    27
  2.1696129894817451E-01 a       428     0     9     1    28
 -2.4128878096699429E-02 a       429     0     9     1    29
 -1.2990376013908805E-01 a       430     0     9     1    30
 -1.0018681976715604E-01 a       431     0     9     1    31
  4.4028927352484856E-02 a       432     0     9     1    32
  9.8891243166507437E-02 a       433     0     9     1    33
 -6.6579368320633756E-02 a       434     0     9     1    34
 -9.0581408783405024E-02 a       435     0     9     1    35
  2.3799864113841593E-01 a       436     0     9     1    36
  2.2515973437776088E-02 a       437     0     9     1    37
 -2.0388552412180982E-01 a       438     0     9     1    38
 -1.6030094619163557E-01 a       439     0     9     1    39
 -1.4130837335423940E-01 a       440     0     9     1    40
  2.1708591053427956E-01 a       441     0     9     1    41
  6.5379031699715233E-03 a       442     0     9     1    42
  7.5441801862272798E-02 a       443     0     9     1    43
 -1.3483711914301276E-02 a       444     0     9     1    44
  7.6883030416639145E-02 a       445     0     9     1    45
  1.6365953172860140E-01 a       446     0     9     1    46
 -2.2778170714516885E-01 a       447     0     9     1    47
  2.2437939348580457E-01 a       448     0     9     1    48
  1.8755455909552873E-01 a       449     0     9     1    49
 -1.2214756866802107E-01 a       450     0     9     1    50
  1.0389139870785903E-01 a       451     0    10     1     1
 -2.1229035172737790E-01 a       452     0    10     1     2
  1.5217935799042462E-01 a       453     0    10     1     3
  2.0621119445257946E-01 a       454     0    10     1     4
 -1.8575141671548143E-01 a       455     0    10     1     5
 -3.8255251884561706E-02 a       456     0    10     1     6
 -2.4046301699780093E-01 a       457     0    10     1     7
  2.2003504787749717E-01 a       458     0    10     1     8
 -1.1193747252668002E-01 a       459     0    10     1     9
  2.4458809624147718E-01 a       460     0    10     1    10
  1.2907691567037441E-01 a       461     0    10     1    11
  2.3520032028927129E-01 a       462     0    10     1    12
 -5.8107485647377166E-02 a       463     0    10     1    13
 -3.3161024030747235E-02 a       464     0    10     1    14
  1.0537023735041501E-01 a       465     0    10     1    15
  1.8668088937372024E-01 a       466     0    10     1    16
  2.2313630578233556E-02 a       467     0    10     1    17
 -6.4747154367261209E-02 a       468     0    10     1    18
  1.6724141332497552E-01 a       469     0    10     1    19
 -2.2535090109539077E-01 a       470     0    10     1    20
 -1.4460529835353431E-01 a       471     0    10     1    21
  1.4320403484355402E-02 a       472     0    10     1    22
  3.8644119808941148E-02 a       473     0    10     1    23
 -9.9260318304219344E-02 a       474     0    10     1    24
  1.1925193269974182E-01 a       475     0    10     1    25
 -2.5416274818897172E-01 a       476     0    10     1    26
  2.2093347835295102E-01 a       477     0    10     1    27
  1.3433701827626965E-01 a       478     0    10     1    28
  1.4191449315261889E-01 a       479     0    10     1    29
 -3.5780416609062948E-02 a       480     0    10     1    30
 -1.7663192536929714E-01 a       481     0    10     1    31
 -4.2157124377121505E-02 a       482     0    10     1    32
  2.4882238454227210E-01 a       483     0    10     1    33
 -2.1106323760271881E-01 a       484     0    10     1    34
 -1.9268534055968356E-01 a       485     0    10     1    35
 -2.4190353881557811E-01 a       486     0    10     1    36
  1.0471920511368692E-01 a       487     0    10     1    37
  5.5322367798369299E-02 a       488     0    10     1    38
  2.1146806828426426E-01 a       489     0    10     1    39
  1.1213503792774478E-01 a       490     0    10     1    40
  2.0492704408084453E-01 a       491     0    10     1    41
 -1.1659886043051206E-01 a       492     0    10     1    42
  6.4248457698001679E-02 a       493     0    10     1    43
  6.9819650457445927E-03 a       494     0    10     1    44
  1.5546648262361032E-01 a       495     0    10     1    45
 -1.3477094990417376E-01 a       496     0    10     1    46
  3.4009726555242377E-02 a       497     0    10     1    47
  1.2056014029935037E-01 a       498     0    10     1    48
  1.0031766699852271E-01 a       499     0    10     1    49
 -6.8495815095955162E-02 a       500     0    10     1    50
  8.0587291605337036E-02 a       501     0    11     1     1
 -1.6656629603328954E-01 a       502     0    11     1     2
  2.0460677146516032E-01 a       503     0    11     1     3
  1.0550067716472725E-02 a       504     0    11     1     4
  7.4993037209256696E-03 a       505     0    11     1     5
  3.4886862889588456E-02 a       506     0    11     1     6
 -1.3128185403383172E-01 a       507     0    11     1     7
 -1.1757046662408487E-01 a       508     0    11     1     8
  1.8216195449810557E-01 a       509     0    11     1     9
  1.5191218860831909E-01 a       510     0    11     1    10
 -2.9100898553139000E-02 a       511     0    11     1    11
  6.1371866039174390E-02 a       512     0    11     1    12
 -1.6403959606730081E-01 a       513     0    11     1    13
 -2.2999052191660146E-01 a       514     0    11     1    14
 -1.0944135654793898E-01 a       515     0    11     1    15
  1.3484260131645392E-02 a       516     0    11     1    16
  1.4384254394100354E-01 a       517     0    11     1    17
 -2.7417578646640944E-02 a       518     0    11     1    18
  1.9571846040001070E-01 a       519     0    11     1    19
  8.8628456560004495E-02 a       520     0    11     1    20
  5.2198413457646163E-02 a       521     0    11     1    21
  7.7645882342884023E-03 a       522     0    11     1    22
 -9.6099873737070032E-02 a       523     0    11     1    23
 -5.7031373173928736E-02 a       524     0    11     1    24
 -1.6709410363811744E-01 a       525     0    11     1    25
  3.2766878354968831E-02 a       526     0    11     1    26
 -2.2822890931929465E-01 a       527     0    11     1    27
 -5.0492539818259671E-02 a       528     0    11     1    28
 -5.0233652918059354E-02 a       529     0    11     1    29
  6.8356615220376782E-02 a       530     0    11     1    30
