################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  5.2763222760222821E-02 a       179     0     4     1    29
 -8.3297123991344826E-02 a       180     0     4     1    30
  1.0872551479408829E-01 a       181     0     4     1    31
 -1.7815511075174054E-01 a       182     0     4     1    32
  1.3328305437811933E-01 a       183     0     4     1    33
 -9.4022126673133366E-02 a       184     0     4     1    34
 -1.2647440616463168E-01 a       185     0     4     1    35
 -2.5064162715003852E-01 a       186     0     4     1    36
 -5.5860157715626670E-02 a       187     0     4     1    37
 -4.3011772859795780E-02 a       188     0     4     1    38
 -1.2114696867425601E-01 a       189     0     4     1    39
  1.8133259179718386E-01 a       190     0     4     1    40
  1.3210058524260995E-01 a       191     0     4     1    41
 -1.6648541744526867E-02 a       192     0     4     1    42
 -1.6762635834398670E-01 a       193     0     4     1    43
  1.4680168678588751E-01 a       194     0     4     1    44
  1.5356618840044003E-01 a       195     0     4     1    45
 -3.2498862744095261E-02 a       196     0     4     1    46
  3.4312547545832489E-02 a       197     0     4     1    47
  1.6881541940657180E-01 a       198     0     4     1    48
 -2.1481957170936208E-01 a       199     0     4     1    49
  2.2537651009942997E-01 a       200     0     4     1    50
  1.6397960432225245E-01 a       201     0     5     1     1
  1.9436237772893122E-01 a       202     0     5     1     2
  2.1914934508228323E-01 a       203     0     5     1     3
  2.2558163007819965E-01 a       204     0     5     1     4
  1.4929127267551789E-01 a       205     0     5     1     5
  1.6868690858001203E-01 a       206     0     5     1     6
  1.3898917056110038E-01 a       207     0     5     1     7
 -7.2510819313163555E-02 a       208     0     5     1     8
 -2.3442873208559298E-01 a       209     0     5     1     9
  1.8305780835204208E-01 a       210     0     5     1    10
 -7.9265048928204143E-02 a       211     0     5     1    11
  8.0381291386918519E-02 a       212     0     5     1    12
 -9.2003095232700660E-04 a       213     0     5     1    13
  8.2337458708825681E-02 a       214     0     5     1    14
  8.8155071477956037E-02 a       215     0     5     1    15
  1.4783049832958678E-01 a       216     0     5     1    16
 -1.2226233933658216E-01 a       217     0     5     1    17
  1.3486800292547185E-01 a       218     0     5     1    18
  5.2936630803478241E-02 a       219     0     5     1    19
 -8.0475551948417337E-02 a       220     0     5     1    20
  2.3685032261370839E-01 a       221     0     5     1    21
  6.8349692698026307E-02 a       222     0     5     1    22
  1.0281923173441995E-01 a       223     0     5     1    23
  4.6391523391657710E-02 a       224     0     5     1    24
  7.0942621124597496E-02 a       225     0     5     1    25
  1.3936817176247737E-01 a       226     0     5     1    26
 -7.1401140954440612E-02 a       227     0     5     1    27
 -1.3012714253380914E-01 a       228     0     5     1    28
 -2.2779748855061041E-01 a       229     0     5     1    29
 -2.4439710992421848E-01 a       230     0     5     1    30
 -9.7730982541554601E-02 a       231     0     5     1    31
 -2.4230455028926595E-01 a       232     0     5     1    32
 -1.4797509880006010E-01 a       233     0     5     1    33
  1.3021883741435367E-01 a       234     0     5     1    34
 -3.4858373901245611E-02 a       235     0     5     1    35
 -3.0082641297296434E-02 a       236     0     5     1    36
  1.5992089053403510E-01 a       237     0     5     1    37
 -2.5032599559255148E-01 a       238     0     5     1    38
 -1.1244103738973912E-01 a       239     0     5     1    39
 -8.4976052094212606E-02 a       240     0     5     1    40
  9.5267756630481440E-02 a       241     0     5     1    41
 -9.6949619301548953E-02 a       242     0     5     1    42
  1.4788523765301803E-01 a       243     0     5     1    43
  1.7307138952494777E-01 a       244     0     5     1    44
 -3.6111757863735931E-02 a       245     0     5     1    45
 -1.3335857161456924E-01 a       246     0     5     1    46
 -1.0742495559940472E-01 a       247     0     5     1    47
  1.8270698552215265E-02 a       248     0     5     1    48
  1.7575575228017606E-01 a       249     0     5     1    49
  1.4403156607043738E-01 a       250     0     5     1    50
 -9.9185981221548827E-02 a       251     0     6     1     1
 -8.4609768227108306E-02 a       252     0     6     1     2
  4.5113694286982177E-02 a       253     0     6     1     3
 -1.8652565170298360E-01 a       254     0     6     1     4
  4.5696146912344623E-02 a       255     0     6     1     5
  1.6792368550705764E-01 a       256     0     6     1     6
  8.8640955083016199E-02 a       257     0     6     1     7
 -1.6732380504043382E-01 a       258     0     6     1     8
 -1.1720401115662753E-01 a       259     0     6     1     9
  2.0089683426478464E-01 a       260     0     6     1    10
  1.9908756195861213E-01 a       261     0     6     1    11
 -2.2162044724739879E-01 a       262     0     6     1    12
  4.0961567711983192E-02 a       263     0     6     1    13
 -1.4078438911943983E-01 a       264     0     6     1    14
  1.8899450689050329E-02 a       265     0     6     1    15
 -8.5282508562552609E-02 a       266     0     6     1    16
 -1.4780505462318494E-01 a       267     0     6     1    17
  2.4530336076170783E-01 a       268     0     6     1    18
  7.5044771683262540E-02 a       269     0     6     1    19
  1.4961404306931397E-01 a       270     0     6     1    20
  1.4655818124706246E-01 a       271     0     6     1    21
 -1.8084907396996402E-01 a       272     0     6     1    22
 -1.7094446272739650E-01 a       273     0     6     1    23
  1.5577792739410512E-01 a       274     0     6     1    24
  1.5810768854410201E-01 a       275     0     6     1    25
 -6.7819885943139396E-02 a       276     0     6     1    26
  2.3518479634381886E-01 a       277     0     6     1    27
  1.8284600440276407E-02 a       278     0     6     1    28
  1.8455638400817787E-01 a       279     0     6     1    29
 -1.1151236148989632E-01 a       280     0     6     1    30
 -1.9605834028846725E-01 a       281     0     6     1    31
 -6.1806222565249987E-02 a       282     0     6     1    32
 -7.5439938993575285E-04 a       283     0     6     1    33
  1.7145724644185487E-01 a       284     0     6     1    34
  2.5115329445138918E-01 a       285     0     6     1    35
 -1.7949945931219183E-01 a       286     0     6     1    36
 -2.0723084386932050E-01 a       287     0     6     1    37
  1.8832465248532082E-01 a       288     0     6     1    38
  1.5004032676796977E-01 a       289     0     6     1    39
 -5.8696015041998680E-02 a       290     0     6     1    40
  2.2106308038175582E-01 a       291     0     6     1    41
  1.1130097137930757E-01 a       292     0     6     1    42
  7.5401808039449153E-02 a       293     0     6     1    43
 -1.2223379838056483E-01 a       294     0     6     1    44
 -2.3328135647093348E-01 a       295     0     6     1    45
 -2.7219499514789504E-02 a       296     0     6     1    46
  5.6694823378809996E-02 a       297     0     6     1    47
 -2.3605184666822485E-01 a       298     0     6     1    48
  1.7839020918137694E-03 a       299     0     6     1    49
 -1.3132844584860842E-01 a       300     0     6     1    50
  8.2394315031207015E-03 a       301     0     7     1     1
  1.1453416783667685E-01 a       302     0     7     1     2
  1.1577312000731310E-01 a       303     0     7     1     3
  6.5237248780984664E-02 a       304     0     7     1     4
 -1.4349052359513687E-01 a       305     0     7     1     5
 -2.3283805234807076E-01 a       306     0     7     1     6
 -1.8245322427574107E-01 a       307     0     7     1     7
  1.6825580615792873E-01 a       308     0     7     1     8
 -9.9897454717763640E-03 a       309     0     7     1     9
 -1.8615079816419405E-01 a       310     0     7     1    10
 -9.3295597297294003E-02 a       311     0     7     1    11
  5.3658698332299970E-02 a       312     0     7     1    12
  7.7881170567505500E-02 a       313     0     7     1    13
 -1.1829603905741488E-03 a       314     0     7     1    14
  1.4252052245351490E-01 a       315     0     7     1    15
  2.2027394244467344E-01 a       316     0     7     1    16
  9.9941055477737920E-02 a       317     0     7     1    17
  3.3964254364390802E-02 a       318     0     7     1    18
  3.7430536901310318E-03 a       319     0     7     1    19
  1.1651908862314665E-01 a       320     0     7     1    20
  1.8685180320643868E-01 a       321     0     7     1    21
 -5.3022922948582879E-02 a       322     0     7     1    22
  5.9240873038662746E-02 a       323     0     7     1    23
  2.0141491642257642E-01 a       324     0     7     1    24
 -9.2536486449016270E-02 a       325     0     7     1    25
  1.6933832504455768E-02 a       326     0     7     1    26
  4.8868084184220055E-02 a       327     0     7     1    27
 -1.0355760914544621E-01 a       328     0     7     1    28
 -2.1567694784089145E-01 a       329     0     7     1    29
  2.0162227291405560E-01 a       330     0     7     1    30
 -1.4026592237707300E-01 a       331     0     7     1    31
  2.2502233458156165E-01 a       332     0     7     1    32
 -2.1636806867901659E-01 a       333     0     7     1    33
 -1.5831025437707627E-01 a       334     0     7     1    34
  1.7642432723407755E-01 a       335     0     7     1    35
  1.5819214089082687E-01 a       336     0     7     1    36
 -2.0777788403263631E-01 a       337     0     7     1    37
  2.2439329596846153E-01 a       338     0     7     1    38
  7.5426679150078321E-02 a       339     0     7     1    39
  1.3805456701662963E-01 a       340     0     7     1    40
 -1.7500019497434452E-01 a       341     0     7     1    41
 -1.5396060580650722E-01 a       342     0     7     1    42
 -1.3624035837597681E-01 a       343     0     7     1    43
 -3.5599251230928705E-02 a       344     0     7     1    44
  4.4651594514638564E-02 a       345     0     7     1    45
  1.0354575932647185E-01 a       346     0     7     1    46
 -6.3920988332375792E-02 a       347     0     7     1    47
  5.3291442657790879E-02 a       348     0     7     1    48
 -2.1009423217125353E-01 a       349     0     7     1    49
  1.9513681880334388E-01 a       350     0     7     1    50
  1.3564416583045402E-01 a       351     0     8     1     1
 -2.4301242505375242E-01 a       352     0     8     1     2
 -1.3260266040530685E-01 a       353     0     8     1     3
  1.7939862394797684E-01 a       354     0     8     1     4
 -1.4767707072743902E-01 a       355     0     8     1     5
  1.7478024791642101E-02 a       356     0     8     1     6
  1.8872826305624793E-01 a       357     0     8     1     7
  2.4938919905978510E-01 a       358     0     8     1     8
  1.7364957307125675E-01 a       359     0     8     1     9
  3.8868260907925882E-02 a       360     0     8     1    10
  5.0666746760456037E-02 a       361     0     8     1    11
 -5.2278778790557000E-02 a       362     0     8     1    12
 -2.3980437559947182E-01 a       363     0     8     1    13
 -1.7035104052270855E-01 a       364     0     8     1    14
 -9.0167738245834642E-02 a       365     0     8     1    15
 -7.1215843492129366E-02 a       366     0     8     1    16
 -9.4429730073896934E-02 a       367     0     8     1    17
  1.9171087352779245E-01 a       368     0     8     1    18
 -3.0877467732568772E-02 a       369     0     8     1    19
  2.4087806568955808E-01 a       370     0     8     1    20
  2.3496563082263844E-01 a       371     0     8     1    21
 -2.8557960863128465E-02 a       372     0     8     1    22
 -6.9921981467981287E-02 a       373     0     8     1    23
 -7.7932028250518245E-02 a       374     0     8     1    24
 -5.6723268485981485E-03 a       375     0     8     1    25
  1.5472240613058855E-01 a       376     0     8     1    26
  1.5313399180313259E-01 a       377     0     8     1    27
 -1.7394825971820575E-02 a       378     0     8     1    28
  1.0257353142351183E-01 a       379     0     8     1    29
  2.3912544635399721E-01 a       380     0     8     1    30
  1.6805359506081943E-01 a       381     0     8     1    31
  2.0475683995769436E-01 a       382     0     8     1    32
  8.2379666925394404E-02 a       383     0     8     1    33
  2.4555715720819184E-02 a       384     0     8     1    34
  3.4747868506324740E-02 a       385     0     8     1    35
  5.8567111782199095E-02 a       386     0     8     1    36
  1.6963375283074786E-01 a       387     0     8     1    37
  6.5230069749998343E-02 a       388     0     8     1    38
  1.4841492965091208E-01 a       389     0     8     1    39
 -7.0859129050118569E-02 a       390     0     8     1    40
  1.7195764103893205E-01 a       391     0     8     1    41
  1.4636040131582659E-01 a       392     0     8     1    42
  1.2709282458290891E-01 a       393     0     8     1    43
  3.1308867809318540E-02 a       394     0     8     1    44
 -1.9434153892930081E-01 a       395     0     8     1    45
 -5.8641353253862084E-02 a       396     0     8     1    46
 -1.3617552424258736E-01 a       397     0     8     1    47
  8.3588091595385675E-02 a       398     0     8     1    48
 -1.3438536058113429E-01 a       399     0     8     1    49
 -9.6765907745203245E-02 a       400     0     8     1    50
  2.2112997145991775E-01 a       401     0     9     1     1
  1.1756418864360101E-01 a       402     0     9     1     2
  1.7688574262663476E-01 a       403     0     9     1     3
  1.3531110988036135E-01 a       404     0     9     1     4
 -9.2055175642553375E-02 a       405     0     9     1     5
 -2.2744809001554323E-01 a       406     0     9     1     6
 -2.2922272188287907E-01 a       407     0     9     1     7
  1.3970247565027269E-01 a       408     0     9     1     8
  1.8966872301276763E-01 a       409     0     9     1     9
  2.2353893776746556E-01 a       410     0     9     1    10
  6.2981337739683424E-02 a       411     0     9     1    11
  9.8334343177500658E-02 a       412     0     9     1    12
  1.9454797260807058E-01 a       413     0     9     1    13
  5.1300409783070405E-02 a       414     0     9     1    14
 -1.1125305658883601E-01 a       415     0     9     1    15
  7.0705472528580920E-02 a       416     0     9     1    16
  2.4725212738730776E-01 a       417     0     9     1    17
 -7.4576852958406492E-02 a       418     0     9     1    18
  1.1264182121904709E-01 a       419     0     9     1    19
  6.6990278149821570E-03 a       420     0     9     1    20
 -2.2516409110023791E-01 a       421     0     9     1    21
 -1.0188227977430676E-02 a       422     0     9     1    22
  1.8118580440329227E-01 a       423     0     9     1    23
  1.4513783977350694E-01 a       424     0     9     1    24
 -3.7824052067683411E-02 a       425     0     9     1    25
 -8.3131381953050597E-03 a       426     0     9     1    26
 -1.4722363814049481E-02 a       427     0     9     1    27
  7.9354376247120897E-02 a       428     0     9     1    28
 -1.6262011533065132E-01 a       429     0     9     1    29
  1.0583447017579581E-01 a       430     0     9     1    30
  1.8330912913937861E-02 a       431     0     9     1    31
  1.6250174129251449E-01 a       432     0     9     1    32
 -5.1263048830528478E-02 a       433     0     9     1    33
  3.9794647019273904E-02 a       434     0     9     1    34
  5.7492739333952214E-02 a       435     0     9     1    35
 -1.4532260519148033E-01 a       436     0     9     1    36
  2.2934873528808444E-01 a       437     0     9     1    37
  8.2143521531441818E-02 a       438     0     9     1    38
  2.4467115782858392E-01 a       439     0     9     1    39
 -1.5098480952195514E-01 a       440     0     9     1    40
 -4.8857926109266828E-02 a       441     0     9     1    41
 -6.7666696179318822E-02 a       442     0     9     1    42
 -1.9783911385492547E-01 a       443     0     9     1    43
  2.0668351651622463E-01 a       444     0     9     1    44
 -1.7589799244309062E-01 a       445     0     9     1    45
  1.8470464397807212E-01 a       446     0     9     1    46
  2.3606132060123000E-01 a       447     0     9     1    47
  5.0280655598546248E-02 a       448     0     9     1    48
  1.6254358085967613E-01 a       449     0     9     1    49
 -1.1234653994126645E-01 a       450     0     9     1    50
 -2.8851549445534672E-02 a       451     0    10     1     1
  1.2434984728546569E-01 a       452     0    10     1     2
 -2.2276361538313158E-01 a       453     0    10     1     3
  1.9305717652469723E-01 a       454     0    10     1     4
 -8.5726438200215777E-02 a       455     0    10     1     5
  1.3401961850973929E-01 a       456     0    10     1     6
 -1.8462226070587445E-01 a       457     0    10     1     7
  1.7105195506746967E-01 a       458     0    10     1     8
  2.2896417235634584E-01 a       459     0    10     1     9
 -1.2639238393101465E-02 a       460     0    10     1    10
  1.9121599297449229E-01 a       461     0    10     1    11
 -1.2019278306787558E-02 a       462     0    10     1    12
 -3.0347971237779655E-02 a       463     0    10     1    13
 -6.9568494254231797E-02 a       464     0    10     1    14
  1.6656509720920146E-01 a       465     0    10     1    15
  2.5356597900442474E-01 a       466     0    10     1    16
  2.2550581875465819E-01 a       467     0    10     1    17
  8.2464849792541137E-02 a       468     0    10     1    18
 -2.8101099361021498E-02 a       469     0    10     1    19
 -8.2239394161122165E-02 a       470     0    10     1    20
 -6.3150988294127117E-02 a       471     0    10     1    21
 -2.1674583728326304E-03 a       472     0    10     1    22
  7.6756777032561674E-02 a       473     0    10     1    23
  2.1718703986666693E-01 a       474     0    10     1    24
  3.1327806637472387E-02 a       475     0    10     1    25
  1.6007500180245429E-01 a       476     0    10     1    26
  2.1038155454617308E-01 a       477     0    10     1    27
 -6.2550298820433448E-02 a       478     0    10     1    28
  1.8242130042627730E-01 a       479     0    10     1    29
 -8.8116717669317363E-02 a       480     0    10     1    30
  7.0631216667699139E-04 a       481     0    10     1    31
 -8.4994672575765540E-02 a       482     0    10     1    32
  9.2763469121414817E-03 a       483     0    10     1    33
  2.5486763070946411E-01 a       484     0    10     1    34
 -3.7256379786243500E-02 a       485     0    10     1    35
 -1.4301768494664507E-02 a       486     0    10     1    36
 -8.6873962344910571E-02 a       487     0    10     1    37
  9.3452080765188336E-02 a       488     0    10     1    38
 -1.3223454506416424E-01 a       489     0    10     1    39
  5.4845488752375625E-02 a       490     0    10     1    40
 -2.4656649561993529E-01 a       491     0    10     1    41
 -7.9320931302635737E-03 a       492     0    10     1    42
  2.1911178363203151E-01 a       493     0    10     1    43
 -1.9618130282253088E-01 a       494     0    10     1    44
  1.0882486771201004E-01 a       495     0    10     1    45
 -1.5748023191263502E-01 a       496     0    10     1    46
  2.1371345046066023E-01 a       497     0    10     1    47
  1.5632131804720974E-02 a       498     0    10     1    48
  5.5861460237225387E-02 a       499     0    10     1    49
 -9.3560986102763199E-02 a       500     0    10     1    50
  9.1142208012866516E-02 a       501     0    11     1     1
  1.0951884689115104E-01 a       502     0    11     1     2
  2.0468580466560071E-01 a       503     0    11     1     3
  2.4050741118643462E-01 a       504     0    11     1     4
 -8.2733118344475651E-02 a       505     0    11     1     5
 -1.8077955002152038E-01 a       506     0    11     1     6
  1.8922564923632479E-01 a       507     0    11     1     7
 -3.4518511018229461E-02 a       508     0    11     1     8
 -1.3648807293967768E-01 a       509     0    11     1     9
 -9.9307979796872475E-02 a       510     0    11     1    10
 -1.3625520614706507E-01 a       511     0    11     1    11
  1.8807658294791663E-01 a       512     0    11     1    12
 -4.7997250208786361E-02 a       513     0    11     1    13
  1.9627339251469852E-01 a       514     0    11     1    14
  6.9067152584935867E-03 a       515     0    11     1    15
 -1.5502925063215930E-01 a       516     0    11     1    16
 -8.3948055860298854E-02 a       517     0    11     1    17
  1.9779504229398257E-02 a       518     0    11     1    18
 -1.7486723228997686E-01 a       519     0    11     1    19
 -2.0988098585144044E-01 a       520     0    11     1    20
  2.3801440791680037E-01 a       521     0    11     1    21
  1.5081627050493346E-01 a       522     0    11     1    22
  1.4576827449758753E-02 a       523     0    11     1    23
  1.1830392779796946E-01 a       524     0    11     1    24
 -5.5700191581107658E-02 a       525     0    11     1    25
 -3.8974397093857562E-02 a       526     0    11     1    26
 -5.6219452346729717E-02 a       527     0    11     1    27
 -2.3126905383353377E-01 a       528     0    11     1    28
 -1.9155260306162697E-01 a       529     0    11     1    29
  1.3329142117371151E-01 a       530     0    11     1    30
